perturbation,SMEK1,BCL2L1,ARHGAP20,GRID2,JPH3,TFAM,YAP1,CSMD1,RRAS2,NOP56,ACHE,LTF,CDC5L,DDIT4,P4HB,SERAC1,ATM,SHC1,PICALM,CCR5,DAPL1,control,CCDC85C,CASP3,PPP1R3B,RUNX1T1,FAM171A2,NOS3,PPP2R2B,GDI1,CH25H,PCDHA3,CLRN2,HMGA2,TSEN15,CYCS,PDGFA,BDNF,TP53,PPARGC1A,EFNA5,GIGYF2,LOXHD1,GABRG3,RBMS1,TUSC1,FMNL1,MEF2C,FRMD4A,C6orf203,MEGF10,GSTP1,XIAP,IGF1R,HDAC9,TMSB4X,GSX2,WNT3,FEZF2,ATP5C1,INSR,GBX2,GPR156,TTBK2,HECW1,ACE,SNCB,NUAK1,GLIS3,NQO1,SOX5,CPS1,ATXN7,SPAST,CIC,SLC2A3,CDC42EP3,MEGF6,SETX,NTRK1,HNRNPA2B1,BCL2,NR2F2,SEMA3C,EPC2,KSR2,ADAMTS20,POU4F1,TNS3,EGR2,MAOA,FGD4,NOS1,BMPER,BDH1,PRNP,ARID1B,PRRC2C
PPARGC1A,0.1438954873998544,0.13647001924010574,0.07210057753652037,0.38942395468710883,0.25570717964522266,0.10937850534100797,0.30993296178140584,0.3619225721464374,0.1772566352257186,0.01368447164453432,0.2877989633111171,0.3854787897104574,0.26461340940477224,0.14537451549613795,0.1449138464919621,0.23242845346204702,0.22293741079315627,-0.05808235609761137,0.10375717273436035,0.08179005846746289,0.26297043061277536,0.26118533669120175,0.2791931398848986,0.23795698131258444,0.23665207557098258,0.42907537981856564,0.22785275607535,0.18373870249967003,0.48283319531321356,0.3614126102563528,0.19257015857997212,0.3070537106226371,0.4607879933100004,0.5034283307362848,0.4766701607584291,0.5927204940679373,0.5119969177042105,0.34171747389564877,0.3616565057038193,1.0,0.3431669115535731,0.3185696410738188,0.3691072421749074,0.170678080584349,0.3605555775296945,0.25447964612467006,0.2642064307476748,0.12320107591406342,0.06430096551588041,0.1635069358376179,-0.29657661045506784,-0.31080639186315606,-0.29641602177547177,-0.20490564724134752,-0.3823985107492021,-0.3032865092747302,-0.319381568817887,-0.3169413902435187,-0.32859736305780857,-0.3563302000433661,-0.4509013604125273,-0.47938922238240644,-0.3316193454768573,-0.5131073005703497,-0.4842008668346096,-0.2481926982567989,-0.2218473042950052,-0.12624296118305653,-0.14258004651811843,-0.0041926638379956365,-0.23647392923451985,-0.1388476128480741,-0.18494260741010357,0.016256954011367335,-0.019108354481616272,-0.12395068840231352,0.14289237204450622,-0.08422741717962359,-0.030981887815136874,0.06526305351259881,-0.33849309836919983,0.10575220998044389,0.06511365339831002,-0.13397629602310607,-0.019036140499674854,0.012995558760243081,0.16680733667621472,0.027022695706189304,-0.10318837620410878,-0.04927188619612567,0.048957349281571146,-0.00021456800586762775,0.09607721506214739,0.07979464987019472,0.04627463303323375,0.12995489096356427,0.012506255304219144,0.018396917997371167
EFNA5,0.18657701921509318,0.3089405815409124,0.3164659718052699,0.029644589662436393,0.27967433054661345,0.3841992043165771,0.22079491688168482,0.4345951932553078,0.26548063343386624,-0.06335969842052708,0.2544821169790083,0.32131238272238266,0.24521047262739362,0.24382259798355138,0.2179333512495747,0.3375339054434587,0.16500879394017295,0.19418032822042544,0.13614724530852018,0.1379234899799673,0.18627316136084843,0.22683884594289783,0.1486568428988001,0.41714118967516745,0.4732821642336212,0.22340540811614826,0.4501683399192959,0.43452106071041696,0.4484530769221536,0.4955443832266332,0.29181028063784076,0.46587183169119784,0.4820299745542887,0.5756502608777544,0.5533595159509189,0.3686814539034811,0.6221999376079926,0.22480105810075096,0.11503792737966631,0.3431669115535731,1.0,0.328959988887844,0.3475102938562967,0.5513108887397602,0.38827308262752364,0.21645050711434696,0.3309266206087778,0.13779987285317433,0.12998362788242315,0.21528924549977094,-0.3177122101691882,-0.3048530014056576,-0.30799885773598923,-0.3802392125311277,-0.3906949986012889,-0.24596417084772643,-0.2003549260640015,-0.19630637905387527,-0.30138794225882753,-0.3613634196372126,-0.4877797551821221,-0.42489478534738995,-0.44332940443780694,-0.4485621793982385,-0.4546355795794854,-0.11991987441748211,-0.30459283413104915,-0.0567192441756335,-0.21274351965459012,-0.21420248557103477,-0.17558752883294862,-0.21472357657249674,-0.2606816688228302,-0.1683244402763971,-0.15426427980098714,-0.2224271153163694,0.2522191966316168,0.199685937551604,-0.12243233687310762,0.07169126878218862,-0.35234685560105095,0.08321252203759599,-0.21429509353000284,0.03336282279861583,0.05388288315130871,0.032470941370797514,-0.04998196324166326,-0.06290489990307861,-0.03976088071734827,0.11992592379214792,-0.13390965837008964,-0.17518773524524342,0.005968959982575873,0.10307833202298504,-0.09376616163609096,-0.18243782436741907,0.04356130925874977,0.1875375471313874
GIGYF2,0.25119854668011793,0.12749234700092862,0.19952179026760097,0.09357754567947436,0.1315953054840577,0.05564432790250898,0.1409347903687154,0.18619207329029094,0.2802028820697724,0.17099341814817087,0.18788719211484736,0.2772623302701593,0.17383827368216925,0.10442402503951885,0.0943599335812602,0.1767058831462579,0.3949930003852409,0.07469115983151661,0.14947597836302426,0.24256734451357254,0.16061813779188328,0.16457080732395066,0.15870995027676857,0.265111482051636,0.31394685478632556,0.16377897117288126,0.3109530814122425,0.25846209997907366,0.4333929167698207,0.26391447951528335,0.35943639673754185,0.17029949650175746,0.45136935913497495,0.42504753184762945,0.39534508715420524,0.2734857628247655,0.4445748346508158,0.34770785380676034,0.18342207668675267,0.3185696410738188,0.328959988887844,1.0,0.26452476324119223,0.26339174660084247,0.36919966337083066,0.07211417233991958,0.022375755124821994,0.10009409431130134,0.12558507259564083,0.12104770160682281,-0.30046593157411355,-0.19182055174238008,-0.19891447266718193,-0.2110762923839143,-0.17779228102657157,-0.28883506398688574,-0.28416565488577383,-0.27226330987748626,-0.23320060141124216,-0.3413812347323621,-0.42285591271004036,-0.3869764859263245,-0.2683154189110792,-0.340979085777702,-0.27553529266046134,-0.09651070379538958,-0.15884927224381964,-0.08858529003302494,-0.14798749077262152,-0.1822492092514826,-0.3117977811022716,-0.19941172979961191,-0.14678616189076762,-0.058331164717144474,-0.12234492807982333,-0.26768685925752517,0.057458774566432315,0.07486153233737389,0.14938823680318952,0.03217616158832997,-0.12768624839951914,0.035086420582296114,-0.03372174979523642,0.056723181524032315,0.110006704585602,-0.09274383216405788,0.0031390069596924897,-0.06522457803825163,-0.019008795458083354,-0.14743999867148508,-0.013196485830240755,0.011644352720026936,-0.1111134750762336,0.027588297772363837,0.04707021989272382,0.016881651790612014,0.022828714585117475,-0.036295199415272414
LOXHD1,0.03567382310162374,0.09989112279731394,0.04305520707583942,0.1660983795120466,0.3656352710424589,0.040511159768069814,0.16818861690476655,0.30594518816510075,0.3443878121282509,0.3191474744761231,0.22397328879741987,-0.02333633082570531,0.3665141590758052,0.08798646224260653,0.19441014005638613,-0.06665181947573709,0.20908069676885327,0.12768472577771187,-0.05208121137314989,-0.006573577416100765,0.201859369585821,0.19774299532121528,0.06101108246383268,0.11184640207788973,0.16612535615835372,0.3955561502677443,0.34493541738609657,0.1716467683703715,0.5040428367633638,0.39096689198619705,0.1964596711081447,0.2669275420315529,0.525318550338528,0.4615938413787155,0.23632475692751917,0.336394651223731,0.37772637152814265,0.38489757383886164,0.2695397883657871,0.3691072421749074,0.3475102938562967,0.26452476324119223,1.0,0.3152281042734399,0.5087460458471796,0.2123633480398089,0.06213124649856412,0.0330102564524268,0.06313871759117619,0.22859484421853593,-0.28609332101200036,-0.20756298683998442,-0.22577154362462282,-0.32442671398200945,-0.23086434113178722,-0.2353786288964147,-0.2730036722537004,-0.13638367319072428,-0.2465652862084532,-0.3079265204623446,-0.387549005261648,-0.3266796617051737,-0.3036021043622242,-0.41348918801077056,-0.30477367749716666,-0.0892372212412336,-0.18219606476372652,-0.1086642118823988,-0.30465528774369444,0.018624099691712675,-0.08500280366450974,-0.17883215516538603,-0.15291596044919656,0.026754837997742857,-0.0017764587834426338,-0.06935343555987264,0.2465755620865858,0.25694616443262897,-0.039154308429927454,0.1233067114688049,-0.24633613176808017,0.14263002900061503,-0.16618484278596948,0.06165607593954438,0.11381836054723488,0.12603291447633827,-0.09015878500647519,0.0022968757431805526,-0.13845384872475122,-0.083054098757767,-0.17168555675472408,-0.30279707805809664,0.032650010081266424,-0.035883855952845656,-0.0847220751189372,-0.09546045282966387,-0.10320940089533319,0.0010338331141050861
GABRG3,-0.03509623836054538,0.3636012396619288,0.3116278656536264,0.060315696738862674,0.12631690508717033,0.1956028605592817,0.013886013093038083,0.17625340799885264,0.34567323312138054,0.13756373400925873,0.22214459409745255,0.13010045031931772,0.369465497820356,0.15070108548865954,0.2647681518912769,0.3252189750547217,0.23913924491120397,0.06686833508052016,0.02316423398753157,0.17953322694570487,0.08104938487703052,0.050953603337252275,0.1322095881010493,0.303651335663819,0.22112050901585523,0.18900033923379145,0.35294838750169216,0.274458348102205,0.31445880391087394,0.30778311098053274,0.20992691730528332,0.3981019954992917,0.3509573896983855,0.48190648126858904,0.37334491069510556,0.28340318454360197,0.5245214776206287,0.12665910962128696,0.026295146723727507,0.170678080584349,0.5513108887397602,0.26339174660084247,0.3152281042734399,1.0,0.6021294354579548,0.18619500460901944,0.028032712659349892,0.03579755254341765,0.11065428333361242,0.12284116663122366,-0.25875078391190875,-0.2459610812221803,-0.23795589606888534,-0.2934099026353362,-0.4279927708753837,-0.04063702389125736,-0.16840680373201575,-0.09543099995832187,-0.2811523736074874,-0.2225476397857461,-0.39135887396043073,-0.46189622978307954,-0.29800002883789034,-0.40371508200111855,-0.3648643523396085,-0.35795277935018993,-0.2204925354629662,-0.01647655560201563,-0.2572842754719276,-0.10829748590591373,-0.12217858370299826,-0.17065451893549452,-0.166355200388796,-0.0615567704814998,-0.0324602944492707,-0.1432569136718319,0.24648999133470054,0.35759977830425826,-0.04469598944211749,-0.1397616339184684,-0.23675133946248642,0.04582018129719554,0.06978150112505865,0.06600662889474979,0.024508162456962242,-0.018073681351567793,-0.12141525656477715,0.020562714651608797,-0.06525690919188246,-0.056580410965509254,-0.05611212853045201,-0.15974594853590632,0.02079527015144181,0.09341987807513215,-0.006773493403828927,-0.10857056427037762,0.12347231452224934,0.1062028885592848
RBMS1,0.15420697126009675,0.28913835968310064,0.24774225090526655,0.01751243312019371,0.2946850594744245,-0.1373770792370364,0.2473608124983639,0.12276047855334865,0.27668271371867215,0.2979048134547075,0.1494123356935981,0.15327267991865415,0.25166336078855167,0.02315867930322842,0.09202174362416055,0.21246269738565862,0.179151161246891,-0.12432609641837371,-0.13926754960475984,-0.06141366549602897,-0.00872794991964559,-0.05855649378665473,0.013210011470092644,0.04856625506708573,0.5268231005555706,0.28130676267030874,0.3197794321509154,0.29814251854721147,0.31444450044847355,0.2966799424297353,0.37225870777427666,0.23972824718945598,0.3279202226687899,0.5025648235759455,0.3671547777717061,0.5078446146043056,0.6530610501480705,0.19851865783874056,0.11637557440219694,0.3605555775296945,0.38827308262752364,0.36919966337083066,0.5087460458471796,0.6021294354579548,1.0,0.18939925597525054,0.06127604106828655,-0.06516889731667046,0.07255721690723198,-0.008088184990123102,-0.34581553154126665,-0.12960470315295516,-0.22890147276652967,-0.35506677316784335,-0.36752311454644454,-0.08129427675227782,-0.22235663365880953,-0.1610975303976993,-0.20175192215478496,-0.3086104157013196,-0.3381086713320694,-0.434015657662905,-0.22696219043971894,-0.3794162233501459,-0.2738255750693482,-0.3743417318067955,-0.2568929223125011,-0.05252467497448402,-0.2988348945058914,-0.14126331463621958,-0.30383051876772504,-0.20769542523695825,-0.14822104717945153,0.07237520043589185,0.01537248361683361,-0.2846480060237966,0.3327274035655225,0.22275229246303999,-0.06608862227183689,0.03617247020205166,-0.1834414259372461,0.11181674891129165,0.06093470477734228,-0.023322715203453446,0.12366525593364935,0.04120819015403164,0.003861414226708851,0.2132979982328645,-0.10572585302966872,0.08869336807556087,-0.03847160493225588,-0.12067042166924274,0.09668920303984684,0.10891512478860646,-0.1740259411872743,-0.1283066835718755,-0.14953553798452948,-0.16750730850529616
TUSC1,-0.046910358449431144,0.27258314330999367,-0.02006258322887418,0.04840488968373686,0.16456793061651992,0.2589268307569284,0.2219246468763374,0.05423263374451876,0.3302213247693408,0.2953692222987822,0.23481395401050484,0.22946465347969205,0.32508555416575874,0.29822395577707284,0.3358842494472014,0.2372138949997336,-0.03217638422325577,0.23009065257576192,0.0790583757178835,0.2789811229220116,0.0882459774370407,0.2649180976278193,0.2127668614211539,0.28486189164865394,0.1812064769905475,0.14376834155807758,0.2665416056008981,0.0792595875308313,0.3651016879902551,0.4021961274296317,0.29563639314415574,0.1674877988904537,0.18233692848511732,0.3981617580319593,0.2078166656191407,0.22251684119485401,0.19944019167194568,0.2983584788604593,0.18719811591846744,0.25447964612467006,0.21645050711434696,0.07211417233991958,0.2123633480398089,0.18619500460901944,0.18939925597525054,1.0,0.3364797201711609,0.17777978427227625,-0.11714486557987357,0.11539779191599507,-0.11369511176083086,-0.3236636226812603,-0.3391238100775882,-0.1940005496847728,-0.18383668714927356,-0.23762403068606425,-0.10907866098252807,-0.2818179602216046,-0.2097717512861441,-0.2591534241664541,-0.3350748358242574,-0.3605814921182088,-0.37388094632044927,-0.36013302027050603,-0.3449263803874236,-0.2025784816567656,-0.162747885748348,0.14592332148304646,-0.05881366044204351,0.06464035704332931,0.017725077010083672,-0.01956410424303955,-0.18743049975534204,-0.031214794410010367,-0.10442085654961247,0.0018448896599013098,0.2162996450114805,-0.19698328429247625,-0.061249671571056805,0.05689736822032271,0.04267191721837855,0.18188701544434532,-0.04808560307066356,-0.11609355849149669,-0.11523399804429715,-0.22391198115545907,-0.26087645525895586,-0.19393800917851406,-0.2725351155834977,0.014600630830279536,-0.059965963298007595,-0.17223189128397942,-0.06195967172942738,0.019744190028637826,-0.022983186193481567,0.2869502099641472,0.18059546779170305,0.14446704527662538
FMNL1,0.12085593758738519,0.14160314025575302,0.1459965290304807,0.04962560413193696,0.026069267687589315,0.12339916502160186,0.1985841752093124,0.020532084002605352,0.09117209017714262,0.08735260273072405,0.12243836909144604,0.3006483919589544,0.1352391669256569,0.1816714060118281,0.048222606951977824,0.2969361077244123,0.10062493328463175,0.34411339755105885,0.32474371552784836,0.169233463421924,0.23097509079540626,0.27132330883241085,0.3715140988001072,0.2779208890947563,0.1691056602346889,0.1074691707632598,0.1438021776998947,0.10076963436711206,0.33613058922728845,0.3298001110326361,0.24556562980681904,0.2747179138088475,0.27148732707106543,0.3019158034786855,0.2652052036175843,0.31338736392287936,0.2830571398895148,0.23873261888446554,0.07104594774552003,0.2642064307476748,0.3309266206087778,0.022375755124821994,0.06213124649856412,0.028032712659349892,0.06127604106828655,0.3364797201711609,1.0,0.16914116015613684,0.06989706643420808,0.06635295361825128,-0.11324215259339676,-0.1670423151899786,-0.20289416491343423,-0.2660893927196547,-0.15403641554341269,-0.24737757913536645,-0.18955994482330676,-0.13785369885433688,-0.20814811585962023,-0.15866943243570925,-0.2907814405443734,-0.29707710671810933,-0.25818467183383564,-0.3093942766608252,-0.2754929623323615,-0.030146788048888477,-0.19480734214205617,0.01495428572323571,-0.20187914506564789,-0.09391367531970496,-0.18526323919476184,-0.08624963066355558,-0.1396843400842283,-0.1928881867412274,-0.04927369552999364,0.08305211617939327,0.03164404410965978,-0.0027255304228046557,-0.035228556748647014,0.07253052672750172,-0.1433481800349764,0.09027182799695793,0.10248453637735983,0.1504618944484158,0.02673327768516278,0.04496045492019617,-0.12272783012744226,-0.04665524291629156,-0.20746769959122824,-0.0912951970599376,-0.1692460214659031,-0.20188220024740794,-0.10869878990613902,-0.007336121950775148,-0.10187205397728874,0.17227344695789124,0.11725281438331038,0.05097848571837725
MEF2C,0.02966868961725568,-0.1627357849641764,0.10493335578047328,0.10125789459689016,-0.09973701552558817,0.25239397619390475,0.14505881948643026,0.15919937372298806,0.21204018353623597,0.2525484503941672,0.34978788896468976,0.5893441468126269,-0.02925088634900695,0.3676292269015426,0.259550630666433,0.05292700303697872,-0.0474157511301238,0.12358000235520093,0.21342502237565986,0.28359808556957705,0.2800370000624404,0.3346497181831022,0.2474554669448519,0.3317636140652376,0.14169327576592317,0.23444824687044902,0.13643183421489208,0.059262250186845694,0.2364740028130722,0.2639360685808935,0.19745098223944718,0.05862316343733056,0.1043496943759836,0.08214233190422232,0.28717515928429377,0.12092990921126766,0.0992993014880994,0.35879847978894114,0.3708205243689024,0.12320107591406342,0.13779987285317433,0.10009409431130134,0.0330102564524268,0.03579755254341765,-0.06516889731667046,0.17777978427227625,0.16914116015613684,1.0,0.15493932018826848,0.2644247613036306,-0.22778498154253068,-0.1037518411417674,-0.24735502193838832,-0.12683704003085552,-0.1726079780869461,-0.0847208992591756,-0.1916063941710338,-0.2925017382788012,-0.22471343601837473,-0.1284230603282668,-0.2586506797383762,-0.19243066061648423,-0.20232246565963646,-0.26778186839809726,-0.20376539976793206,-0.024614373855525708,0.03161146292612314,-0.151145836660082,-0.21070487815258526,-0.1405359978612813,-0.00032952374143701185,-0.07547809650287267,-0.1443527760500343,-0.31130933177990644,-0.1004053197226753,0.19222977612539502,0.04039805254918755,-2.794042516436675e-05,0.17790296441396303,-0.09049863291571798,-0.07372966128728031,0.0032037019767697373,0.00845408911776596,-0.13490674255011242,-0.07445405663672426,-0.07261465430887201,-0.0416001851116907,0.09653130876609796,-0.25939695873392543,-0.10783214938109154,-0.1965824806967249,-0.22846634334468988,-0.04731917829127691,-0.011789384130143622,0.10514530095683262,0.04880787235115791,0.0383044696087787,0.17711216611105277
FRMD4A,0.12367054619223211,0.06822932715313197,0.25027944077970554,0.17974509438907652,0.08633801227696941,-0.11896669056748573,0.19326930003111226,-0.06525322554718903,0.18588767287786498,0.14492670640332408,0.21235711289775294,0.22953157271841432,0.29247045291354506,0.3260473321098117,0.035308083040272165,0.36678365757197773,0.10679964909231915,0.14372153208712243,0.12362030668872108,0.15039598432431772,0.34333878463041895,0.18098855096032432,0.32887688965388406,0.29438242389511116,0.24361900347922302,0.35831202224895153,0.1876985182424822,0.20546833864510225,0.14394666251957475,0.24508271050190766,0.24681083542248086,0.45576902062589914,0.25503654489430994,0.15196781948733482,0.12596513089658118,-0.0069086794001504675,0.11267618583332532,0.08611202790729376,0.3088485333715028,0.06430096551588041,0.12998362788242315,0.12558507259564083,0.06313871759117619,0.11065428333361242,0.07255721690723198,-0.11714486557987357,0.06989706643420808,0.15493932018826848,1.0,0.3215600373173872,-0.1539619897640424,-0.18658074590753343,-0.22956447279395362,-0.09666748459103852,-0.17881014706718484,-0.3188321140265799,-0.18084779295361983,-0.2813582554192554,-0.21185383776379776,-0.18999695651608667,-0.2556505756243241,-0.25563143523823384,-0.24226059801654865,-0.2620074036800944,-0.26930701609679714,-0.12260692086738624,-0.15108173651912615,-0.012113487152878842,-0.15610547398307428,-0.054142498464514195,-0.08648677113428425,-0.017781086619990737,-0.14323125019838184,-0.16947153403746001,-0.08938614654265822,0.18522014663647277,-0.05061057720938803,0.11154232475131586,0.018219184104195065,0.08987064518201056,-0.2104432324711564,0.03424730392129315,-0.08695357509980221,-0.05716051668895006,0.06847820993913599,-0.0331828795389768,0.004770593219932405,-0.01189776424212277,-0.24321020548335642,-0.02913707823583201,-0.1844713423103534,-0.07328355224767587,-0.18811745160777352,0.08901740215220093,0.06469509703867132,0.12325603031916198,0.09218910342518032,0.0647502286098136
