perturbation,TTBK2,INSR,NOP56,control,RRAS2,JPH3,GLIS3,CDC42EP3,RUNX1T1,IGF1R,ARID1B,BCL2L1,CASP3,P4HB,TUSC1,GBX2,CH25H,TSEN15,HDAC9,NR2F2,PRNP,PRRC2C,NUAK1,HMGA2,PCDHA3,KSR2,EFNA5,MEGF6,YAP1,GABRG3,PPP2R2B,SHC1,FRMD4A,HNRNPA2B1,GSX2,CCDC85C,EPC2,SOX5,SPAST,GPR156,BMPER,SERAC1,GRID2,BCL2,XIAP,HECW1,NOS3,CCR5,EGR2,ATP5C1,SETX,FGD4,C6orf203,ACHE,ATM,SEMA3C,PICALM,ARHGAP20,LTF,LOXHD1,BDNF,CDC5L,CLRN2,TNS3,MAOA,PPARGC1A,GDI1,GSTP1,CSMD1,WNT3,FMNL1,MEF2C,ATXN7,PPP1R3B,FEZF2,SLC2A3,SMEK1,MEGF10,FAM171A2,GIGYF2,RBMS1,BDH1,POU4F1,CPS1,TMSB4X,NOS1,NTRK1,ADAMTS20,TFAM,NQO1,TP53,CYCS,ACE,PDGFA,SNCB,DAPL1,DDIT4,CIC
GRID2,94.26778860246053,60.824052874244146,3.7614099692094243,4.509326484492377,3.0652110003942568,7.123462532641085,8.65936084405702,8.850207326731507,5.131150871328927,5.1573187252254655,4.907386979666384,7.418556971917795,2.8759181300742824,3.983681625187998,3.321332321338261,91.31081356963729,3.761150837363104,2.753413101667448,5.696425300099449,9.883673050095794,3.167160224064858,5.153424955139073,14.73375986022144,4.121967064733539,2.886509508095841,8.603473338795979,4.166730451809471,5.309488216355263,5.504669499310083,6.130805720313063,2.4710056121631254,4.568843389867752,3.6998318446298555,3.2517101529968926,90.78678578505607,2.5297703323058016,8.671647144235962,31.912258057374473,15.647136194778668,25.170390841582915,2.5406932232748005,4.161291148452207,0.0,5.848145359937419,4.225342786370973,62.69148287230179,4.905313252290924,4.127376800231488,5.853116697856265,38.374366101130235,7.164137075231096,4.065255668643559,3.4674387568606875,3.6078226150731183,2.898939142803826,5.215724556471216,3.280401042657374,3.902589116774365,2.082240504620543,6.808974303749622,2.65763334395173,2.950066101525792,4.007905054383841,5.0657599043619115,6.839952465723215,5.817759018718263,3.9339404106002434,7.674443234496337,3.5480108295484314,15.837094086315929,3.942720812611597,2.8256635127378757,12.811879934919304,4.724765551689941,33.510113331732484,10.241360008692126,4.078838180957902,6.179798191122373,3.7713185819105632,12.121248841681236,9.56310583655953,3.4498984964302934,6.40344411792627,16.89582318567234,11.85782522899082,3.178850732925085,7.456975362746945,6.378683535639354,6.609939933600955,80.30266414556355,2.7833235312906908,3.026081623817234,20.25687525537954,4.1851103199911535,5.840810225470861,4.94916933952986,5.563657684292863,10.450618249546935
BCL2,83.56758461941362,50.04812540960003,5.4249949306025655,7.3509142564418255,7.926671624140113,4.92052787981973,6.0418719466281345,9.069820245208462,7.7823224846853805,6.521385292846759,6.753873513693236,9.269215943094196,5.176314146877729,3.6781957539798498,5.146042474245576,80.26785995330454,6.607701095892963,6.447313719472504,4.421340693134681,10.447906302326288,6.044544129257389,6.155014655833298,9.70312461011548,6.171231903106644,5.594201822043232,7.496910826463562,4.795487938298919,6.72226643168068,5.385782045604003,5.538555189576073,6.7024269483988235,6.294454355193096,4.285485278411727,5.02383567459222,81.69162021254965,6.51094940998567,6.178790142358395,24.57095379591425,13.594995855389556,19.481746676343334,5.380958157572479,4.487484175859805,5.848145359937433,0.0,3.3715869168476047,53.81296774122376,4.727454303156435,4.6417172057982725,5.7339405629406315,32.22526093855285,7.903265744412209,4.619398452965299,6.647401270895699,6.367453391226974,4.771582369976585,5.284431322155029,8.069080515981483,7.121997498061518,4.675650649177982,11.258063691022215,7.214169446481321,6.8862358903547545,9.74211586252639,5.883145749355123,7.453459410537761,11.28151440599558,8.313318081335836,7.4402142822856945,4.8957770264134695,13.842879527925845,4.664616382400823,4.316695986331638,10.487515607114943,4.494724337341864,26.481351768827125,8.793163716208852,6.923393075868063,9.928077188090185,5.401490562814246,10.295630804321263,12.542404880133319,3.6980752292311934,11.071746320943987,13.059578911303277,8.022347069398734,4.632076188412498,6.833746578344261,5.665419357647551,6.824876860609976,71.53850535577124,7.078831230023098,5.869407754408769,18.28691991761471,9.396867535894813,6.959816655615185,7.822655015988943,10.555575785637558,9.534783794374476
XIAP,81.06790329915995,48.47670936543764,5.646869583353578,5.96547158209728,7.097804342970335,5.6142309359251215,5.912210404537177,6.722251868929959,7.442626316737858,3.4558158960889784,5.415795175994958,8.74112309475123,5.037282029268994,2.6439463936772256,3.929287586204566,77.38563415313502,5.344746803542677,4.437919586945895,3.511233083971632,10.402717577572076,3.2713531350413803,4.8178843574306995,9.950098688977334,6.057865809454171,3.94815006227347,5.534947679871863,4.312521724430127,5.501082553773756,3.8233526142059873,3.9548427778810833,4.604082299040243,4.852217413898842,3.778464783368463,3.1176848265958768,80.12326535826702,5.103820738221742,6.960345191455559,23.499623832951215,12.034511453875353,16.0389993172314,3.6339246719369953,3.5486128392251146,4.225342786370987,3.3715869168476047,0.0,51.99191888793962,5.547880816814029,3.9983443320618903,5.904900459331088,31.506757597174584,5.9642951934817745,3.401228037647911,4.557640553475636,5.506212118933803,3.5799891881733004,3.9416589169883594,6.692737316326117,6.42581256984414,3.2616911800616606,9.196562475344393,4.3379045486199175,5.208871161357564,6.594668117223279,4.212648400115626,5.441677206245203,7.554192385604239,5.719027194375457,5.680224497930908,5.2563051515537325,11.707496152508782,3.851824493354968,3.4201846620875926,9.853620170814082,4.442911130332249,26.273887220746616,7.539607656720165,5.7750822991800135,8.137782968552528,4.536732003490016,9.834157971273271,10.931829647138528,3.442672299096472,8.402135906096134,12.149679235484598,7.716671102967723,3.8142647773535714,6.184297508037702,4.707800383216437,5.328605510551,73.71490308221189,6.016339846644684,4.8576055689973145,17.675521027934025,8.04333498804661,4.786335142435092,6.779355132628865,9.227751733148608,6.365511436432172
HECW1,28.889285445300658,19.012719814591406,64.3716481919565,66.23872181305259,63.824348617785944,49.42313740590632,36.48265931694772,57.25259007758527,58.32529555989706,59.87153095624282,63.18080595433432,59.70185741124871,60.723608393160276,56.137134229085035,56.94151232897431,22.78433822254243,60.27731891628329,68.84730240274823,45.61599767742254,38.90579105419724,50.97535477033588,64.73792073380119,42.63317835281404,59.04533704865193,66.12134812012854,60.59065239390853,54.32249634153325,55.093172839987545,61.20913203188351,55.69381895381818,68.5621779952991,64.63208108723629,53.44923463258655,61.18317536439653,27.374314556605555,63.53112874378613,40.697788150882985,29.498327571406264,43.961509450221655,20.680250550819608,64.97671896478741,55.53846563644609,62.691482872301805,53.81296774122379,51.99191888793959,0.0,64.5200071271316,59.084126001734575,47.120039604034076,20.26017161629298,46.928567031545555,54.36076614430337,52.06821289781388,56.62520666772096,60.018383256283045,46.37799014530728,64.68820311718585,54.6874416590351,58.618189077753385,69.10580288933303,66.12527747999931,66.31184048837403,72.41615140741638,51.95251232786413,54.155949063056454,78.17393148151447,67.02524087847038,42.575745217530965,56.74728964879435,41.21324792571201,48.61317289095595,60.445965909222735,38.716576525137185,51.650201577444676,19.599473725376555,44.483959546151,60.494507674337314,49.30137127910504,69.87909313286823,75.17934509780875,63.62909876817051,59.90036467803847,58.699864169335314,29.567842130997008,44.76316103766723,52.15081552059186,54.337904391111266,39.45721467175841,55.118351473578485,78.11925927363458,68.30034474214008,66.53281831405124,21.01956984884336,68.9260684363704,43.39995853444847,60.9191589256441,60.787722952688995,45.73207728201109
NOS3,95.65537623411572,63.237944529881105,6.683713002293729,6.3833558936767645,5.359423141044516,7.26693976944793,10.86830523636678,9.806899162059892,5.577664983704267,8.378354325932065,5.856707518425424,7.918731565667713,4.600404944246947,5.538238650542127,4.996688183753918,94.55595030896444,5.3453043825165025,4.87873293533417,5.672029365603095,14.243740983862125,5.9717917024554765,7.580659316354712,14.738191231742007,5.574666803061547,5.598562597203426,9.8834176623985,3.543961131249347,9.80298088089296,4.837043450507792,6.4853903505544395,5.980201696557202,6.894943061803559,6.638763947689824,3.6964760866459585,94.09222230499876,6.7284185277684685,7.806303773976225,33.56654320677825,16.891354423404067,24.809134538564592,4.838850136381041,3.8937970546984673,4.905313252290938,4.727454303156435,5.547880816814029,64.52000712713163,0.0,5.866907106969137,6.251477088298941,41.82168915904933,8.186240385566094,6.649606054392393,7.228435346968041,6.841109282746089,3.8051089971985164,7.739109142989804,7.690778604108601,6.754849260222471,4.887212024865818,8.067053161503708,5.610503167617992,7.1619448085735655,6.536309449925653,5.020234568450093,8.652655923654635,11.406453557175809,7.634615453362159,9.621859887786115,4.503921458995791,14.884369968413523,5.253539673024932,6.232424485690274,15.663292297557831,4.431368152302326,35.30231502941692,12.315910232156824,6.558325966928777,11.153112300467683,6.1166518432507075,10.573333491966764,9.525108685428023,5.580427885310684,12.73398272126218,19.645293724063436,10.639629290717266,4.9362778218855965,8.72666146323408,9.127740969715177,8.561414824313744,88.19936259025542,5.8984189136470775,4.710135498582304,23.53150482843168,6.8639711699863994,8.436849243035937,6.121897264725732,9.445012170205558,10.830644246523576
CCR5,90.1889959959569,55.51404991545863,3.7359993333369914,3.2426915724905143,5.828178386255871,6.422122319132356,8.283409749749922,11.173197123312775,4.5763458344771095,7.209172565157104,4.099092325583882,6.4070499266813385,3.2397928387000405,5.6079889180332145,3.5879286261645973,86.31903832431999,4.512503577105505,4.501214758833726,4.36461977466368,12.343630061797938,3.0646450266184218,6.498338048296802,13.156683448309423,5.709162751399347,5.589658937873679,10.89051672926584,3.791285880984134,7.09480446539601,7.167108571404697,4.803708945362416,3.644384722464636,7.042444266185356,3.6903867613745547,5.364497050940685,84.15365243620107,3.346018164274213,7.80546493787071,24.694409988265647,15.363115653773406,25.03066507267397,4.301121286599539,3.674331637178284,4.127376800231488,4.6417172057982725,3.9983443320618903,59.0841260017346,5.866907106969137,0.0,7.496012681512866,35.14983020069039,8.766654421471713,4.447492126285169,4.034560284021751,4.19356433549639,3.554932016183429,3.8635764552635408,3.4402355571958907,3.656388946574168,2.992556745294621,7.445940523416226,4.5549244973148575,6.731031509423758,5.213110200238177,5.859155391005885,9.56622786310598,6.638250794738767,5.435002356985194,7.727737024230635,4.546829448149424,15.252563917531745,4.057351275726177,4.170835176079805,10.858717296679828,3.259841729250269,28.518908632746133,6.762295906606283,4.4594062278705735,8.457337416321081,5.9174820831748605,14.941518070221548,10.759334395115559,3.4607998362041457,9.658212320215455,15.398124249726266,8.294181711026965,4.614091840930655,5.643961636488385,6.003248358379068,5.436923967104207,75.95797795572929,5.797373812697018,3.8262867036882824,18.662146225943303,5.663240884276419,4.636726081953526,4.654570712617826,5.7990249841006545,8.849281838923588
EGR2,74.39671624828756,44.82094733041154,7.442971899568647,8.922453311665095,5.802441384066611,5.848378222528112,7.311443125020901,8.162619874460859,4.928752157707379,9.421665568008365,6.905516473748804,6.822394497070491,5.080899105559496,4.316726437777248,5.727613157428891,72.28074161024682,6.469465813001392,7.516226960844165,5.492254641169751,5.505213014295833,4.915070083495692,8.634203906255976,10.776959784493386,4.3638337370533975,7.309458151899236,11.122242584917359,3.7664966607596,6.559767907648904,7.118894841566089,5.1998252602001,6.355426551526847,7.841836335798604,6.12840064463694,6.1626107860926425,72.71148085790918,7.320373464623032,4.025302448725341,24.071629393284923,9.378992036037488,16.11411396369357,6.3024060101704436,4.549436617742543,5.853116697856279,5.7339405629406315,5.904900459331088,47.12003960403405,6.251477088298941,7.496012681512866,0.0,28.474037940999352,6.770420466956153,5.1522804011499375,5.146237122577503,4.681322554750835,5.490726233186166,5.538672362335063,7.482321725628566,5.765841921086491,5.073327445755098,9.156834965650773,6.3937851262458025,7.1816950780647915,8.046390610625252,3.244671426339636,6.725903902783529,11.039346046760585,10.108588739314229,6.512408062401448,3.785947399516459,10.204081635294301,4.251615754146428,6.365150600734978,8.789101764431138,4.084967259870865,22.014876093005086,8.080518920118692,5.099550527121636,7.691175210646236,7.934192960130844,13.533055733096262,6.731674893122346,6.2430155826524185,9.520763753936194,12.596225738057854,7.624352005052117,3.860726991234685,6.272697528413204,4.426622727455339,7.328358671278664,71.86506849723827,8.467824498090721,5.693268733589491,13.55792156485964,6.78508477834643,6.435754606771894,7.693713498401138,7.854795048594468,5.94498309050303
ATP5C1,42.04723962769913,12.830966580068264,37.768135610408564,40.9557988129184,40.63183590885936,33.35668237306203,21.538125621551814,33.492042817389034,36.22714260477758,39.80600124528655,38.551665055554196,33.671822826097724,36.42003611385621,32.528967838848416,33.13468965526093,19.901195067541693,38.926469339793016,44.15883594239577,26.059998854142066,26.688584349084408,29.400372198326465,40.57903122558116,18.378730393911184,36.287920947020666,41.293591273962875,37.75343590177482,31.312893991467604,33.896356679287834,37.70313271142979,30.489486455866,41.95762433017268,41.643832622853665,31.430522507925247,38.60017617929367,20.995635962984153,39.559837469509716,25.85979804048435,8.277784258407706,20.99567528384773,16.317376947561996,39.14043465153665,32.982007763927186,38.37436610113025,32.22526093855285,31.506757597174584,20.26017161629298,41.82168915904933,35.14983020069039,28.474037940999352,0.0,33.98374696691718,34.352287379484295,30.865279641020265,33.48617606485777,34.97263292339153,24.43827357997003,44.40782519983486,34.609521361440585,35.0306419396282,44.57870829439912,43.29505306805041,42.5984999773375,44.82734595120098,30.096027194144142,33.64391067808043,46.72898236089742,42.80653155887768,26.827147693956675,33.565484547303925,21.225314938104447,27.206352030813065,37.31257349746895,20.5773393370867,30.377175715184194,7.363677004579472,21.451581132637727,38.92477936840322,31.107136154398205,45.407854727884796,51.2096398091235,38.03267615867219,36.14868791582876,40.91385891875066,12.93421382317095,22.249253705399013,29.95967492854399,27.58970595510681,21.616753442332936,33.399931846805146,58.59604793827944,44.57618737914953,41.62934317535857,11.314522797414384,47.788751312944726,26.07450571681676,38.50591092151615,36.922170959541745,23.59890807602386
SETX,72.92282158341982,47.891244766281375,11.568258222543278,12.270216408404025,11.227294023912606,7.790937474772079,6.279171454443912,11.166991280444194,9.697611035272558,5.611804490252723,11.120250422077703,15.63461405746503,7.7001950589360035,7.521539480062529,7.732396083368286,80.72058650609071,11.03622790007222,8.488563826827061,7.525069423763796,9.789117943479937,5.898979850157559,9.829383642353605,14.507606569519027,10.70220981381118,6.962960805716648,7.1818354434137746,8.687810630772049,7.088668971029307,6.94893467065819,8.77440105780667,9.572866196059522,10.22352336861087,6.05798768287579,8.29335472335282,80.50099080883106,8.842532536613419,7.55943362505451,31.361972652976334,16.92498156590034,14.9987144971835,7.710979076071368,5.980744258504387,7.16413707523111,7.903265744412209,5.9642951934817745,46.928567031545555,8.186240385566094,8.766654421471713,6.770420466956153,33.98374696691718,0.0,8.240313616863801,6.78208031275517,8.920967463406669,7.734533038963832,8.412810077913889,9.607471360906572,8.568368126930153,6.345841726706055,15.327009925728191,6.637547010637405,9.024390977037683,11.86398850217222,7.560127790412764,5.714473240268205,13.439119435898817,9.084346874170365,9.866589859412585,8.734423415976892,17.820541945285612,5.310072129870861,6.44432138863678,14.254969309649141,7.110731012833526,28.385768308331308,14.321461177755907,7.318348470471335,12.212011551101824,8.085268330134113,10.285019999905643,16.626125410849227,9.32749730410768,8.52049785681109,16.377078809583026,14.41807973578804,6.90097473230756,12.383010788951196,8.627971676826974,6.719086764115218,79.1730086454252,8.509535930975403,9.448374537032947,18.603212412467826,10.84453426316395,7.444072168352648,11.848476250032093,13.371349923057892,10.05829273430993
FGD4,87.17828813327921,54.2546371724811,3.865909063064862,6.6778824833305634,4.415530133824404,6.142341811942089,7.135133263989246,5.3750751812128215,7.063838155918859,4.940147452826153,4.978645125595364,7.078101485717298,2.864470079600693,2.3180140964531972,4.427974394864236,80.63747831592923,3.5992943006416738,5.475391935324467,6.598223107950361,8.189014494181976,4.874804338951918,3.8589409090089077,10.240014491707711,3.118704912796744,3.7341634150511425,8.908342117282615,4.406332245982156,3.889311980759601,5.81250791013241,4.316878101192287,3.854487163950381,3.3892604067719674,4.938010195570314,4.21825891498608,84.23918180982952,4.866352156820739,7.01677888998492,25.085475118383442,13.74688822077215,20.239507852896224,3.5473001264296613,4.779756825582268,4.065255668643573,4.619398452965299,3.401228037647911,54.36076614430334,6.649606054392393,4.447492126285169,5.1522804011499375,34.352287379484295,8.240313616863801,0.0,5.681453840992134,3.6224183994540056,2.8602953257264687,4.739030272958161,4.850780170287209,5.751111472528805,5.164139382255513,7.991616345990138,4.193751918488147,3.787422657188557,4.9476292399321835,4.573067231314809,6.105108489208902,7.2643348399131185,4.520952163946873,5.125264682160378,3.8205418167555365,11.662095850327091,5.60753604026138,3.3289130420959054,9.34486833595011,4.652204131358502,28.009011757502407,7.482032206814239,4.225513993248995,5.90837384682186,3.3412385643763685,11.4910714096751,8.800120622854507,2.785948780600762,7.26952577566658,14.10480325333549,8.454031262446335,2.861617953536779,5.60325305849787,4.338054961413633,8.112091027674097,77.17533367604176,6.363130334332169,3.9623667780724645,17.858261079604887,5.1456984309702705,4.638961020006292,7.7464885584069805,7.517610372794223,8.227105116022216
C6orf203,81.72475863356271,50.80553742970699,5.904510033305343,5.037168575625827,4.846472457657995,7.284305932325367,8.20614981381928,10.353744441180055,5.066944268905644,7.551621890345984,5.397811559624216,7.492787639189487,4.47056860244561,5.334522560630603,3.5518120456159465,78.86469925500151,4.187416628948711,5.21131466701749,4.412621685308409,8.940778062513346,2.3652286144421737,7.108524168662996,14.580289283924088,4.546420994376092,5.551038074378027,12.023845157654932,4.755933174476581,6.585685958803964,7.910728905399338,6.791029097773475,4.125945034034146,6.011814445136849,3.592525025646836,4.89299901071621,76.6707989578421,4.230145235379382,4.905781929232091,24.28392303349588,11.9628606671954,20.91124844275126,4.1920727040190116,5.149189131973685,3.4674387568607017,6.647401270895699,4.557640553475636,52.06821289781388,7.228435346968041,4.034560284021751,5.146237122577503,30.865279641020265,6.78208031275517,5.681453840992134,0.0,3.0918821765773146,4.066129880170934,3.4419538667806933,3.791659335033046,3.113674122691492,3.2901383820521914,6.094416003843321,3.667686681158983,5.483991428190961,4.666788904233385,4.788998812903515,8.073314854493503,7.2788875745666815,5.011180908671577,8.698523706183124,3.403757323887362,12.770861879056866,4.427572110902446,4.7654694065203955,9.304853782341524,4.623187166825119,26.57647010389769,6.837919113442638,3.7996035870664286,5.1089674060586105,6.456756009471519,16.31723418674258,9.765742016763568,4.622207974402272,7.501784484104718,13.01366159953065,10.186351307953856,4.064875596549001,6.436496836164281,4.901746552846305,6.536530305002202,77.78854340131775,4.8937711438263705,5.4480160431479305,13.758477844845572,4.908183950279806,4.756764670826726,5.380877415018006,4.571173991833064,7.75267165606823
ACHE,86.1702744797358,54.89814161934619,3.676121855906999,5.261739857899457,3.0872185942395305,6.274125185403847,8.072296346216532,10.292033734451351,3.3540535064510237,8.404197978569599,5.843727599345286,5.136081015456639,4.301259307714531,4.22265737192977,2.817745963299714,80.15083325522072,3.7635266960302545,5.642090250979848,5.4192969758749,7.54288788800757,3.8893423622586596,7.2981642242973095,13.784013197242743,2.534545140062761,6.269849712288547,14.201714861588883,3.6861869459036853,6.810040859501996,8.247546649834064,6.664985424412279,3.7161553351234318,4.971395368209258,3.5894629531220374,5.030202780570974,80.11758647104004,3.8557276969071097,4.5805028067353675,24.8885801855905,10.413536261152174,24.591564301492312,4.396547716854926,4.5658805707532935,3.607822615073104,6.367453391226988,5.506212118933817,56.625206667720974,6.841109282746103,4.19356433549639,4.6813225547508495,33.48617606485779,8.920967463406683,3.6224183994540198,3.091882176577329,0.0,3.2417235855607487,3.477607452267094,3.2225952408476246,2.9121711440934206,3.981344883365992,5.501727508221833,4.030258761372167,5.070977488744475,4.067684907291152,3.8548204341341403,10.010725939721127,8.234429298757647,4.707404818624823,7.627551309674956,2.2563818064137564,12.095109295446647,5.5581361272263194,4.136104438639634,8.612165271256757,4.316052411846769,27.517775595523474,5.625760062289871,4.071402804709479,4.102906628302648,5.6234319043058605,16.875609923448437,7.6649615535771005,3.7112116925395924,6.946361632136345,13.287215976363584,10.954698975030496,3.5872683594489985,5.950243100115017,4.494557021331232,7.275675824162718,73.76000585394773,5.273312782357067,4.717448896354071,15.413802539138501,3.6342864123470804,4.31740852725234,4.195299173662505,3.7923190623564835,8.542826027150468
ATM,94.20484629212508,56.97687610516091,3.9999459140421862,5.234636848043706,3.4509597984288263,5.940986995251777,8.62908718895379,6.204263725933956,5.177901463512896,5.717283196264205,3.5858354838390625,5.920276941240971,2.228462428324363,2.818751267131475,2.941549485003108,86.64173308929246,3.6359975917617504,3.2443406737881304,5.539683691061057,10.43544994110313,3.47118192898445,4.303122479160393,11.042039109340564,3.5055727343398217,3.4684729249928097,8.237774083081845,2.7130250491638463,5.60183492429762,3.9874777348226047,4.614550041311006,3.5829205848517773,3.911879531286857,5.071702617946116,2.8348568855205514,86.33956973600048,4.363850877937935,7.235372015451745,26.511756276020876,12.589955541039231,22.909557172576157,2.6827378288818835,3.8953782436486364,2.8989391428038545,4.771582369976599,3.5799891881733146,60.01838325628306,3.8051089971985306,3.554932016183429,5.49072623318618,34.972632923391544,7.734533038963846,2.860295325726483,4.066129880170948,3.241723585560763,0.0,4.667835828775665,5.0152230726160525,4.361456758986591,3.5165565542249198,5.621573342964112,3.4870601781193358,3.7548019442680953,3.2959365467275603,3.4398887400927975,6.911430509579034,5.941905841462486,3.8488418614873154,6.813709271816194,2.775260720254593,11.324385584422586,4.449681339192907,2.9690933330820855,9.693012155217687,3.6763920491055586,29.21823822490127,7.423053401068344,4.418106643725267,6.300541672728784,3.4384271775829944,11.541471844432962,7.671885725647954,2.9236141089651966,8.185141532749057,15.972087500563745,8.873946600093674,3.0422695608910857,5.909157215112728,5.9102534906585475,7.605920347748977,81.59862717767253,4.1623609075164865,3.5993606506921054,19.330759866504437,4.38743486753647,5.103799144188102,5.095234484138885,5.887841484180356,7.323097445578199
SEMA3C,73.49930825976008,42.16852559199816,5.362810224770811,5.13048705909344,5.9507548655275,7.363846531138847,5.488343097687192,9.28909969134051,5.962121958856159,8.208128613292445,6.026424494598956,6.053311678015092,4.7265192794878885,4.619508585971403,4.318273453536648,68.54659517183299,5.144475820498542,7.813611152690868,3.9394778686020686,9.039681119716704,3.3388118228845656,6.987209342321364,10.016365833824892,4.281408585282236,7.489842274220393,12.12451284893325,4.077111609815972,7.311936195844481,7.646646384462912,5.837370321039742,5.323652243666743,6.392463756997756,3.187918921844613,5.255764337507571,68.65847971057045,5.2078704066287855,4.780673029849652,18.740102614871006,9.780146762842548,15.428059760382524,5.21660248718635,4.951193011569785,5.21572455647123,5.284431322155029,3.9416589169883594,46.37799014530728,7.739109142989804,3.8635764552635408,5.538672362335063,24.43827357997003,8.412810077913889,4.739030272958161,3.4419538667806933,3.4776074522670797,4.667835828775651,0.0,6.504180746877864,4.599928612234322,4.001741517791686,8.27609490938238,6.325005427559091,7.3352164882265924,6.436478114751594,3.9847105162324397,9.694797306809448,10.081860049457134,6.854499983146297,6.64509597377841,3.5015509134584306,8.306679048077712,4.777032482360568,5.9032423307020565,6.085372184718153,4.625169882322041,20.99565261905741,3.9695786304491776,5.359203917645289,5.370536417097384,7.282286474163982,17.453463335852717,9.880019023432567,4.320042920414039,9.93928481618562,8.742486037181692,6.596211397198573,3.721089935453932,4.275213928670951,3.7803432587364796,5.242066159130104,68.80056275602536,8.299770238295594,6.396121909976188,12.58745960812405,8.117359961855414,3.315512472804926,5.404051848254312,4.551552607976873,6.906305656399127
PICALM,98.40609772278701,67.04384558535098,3.814887844714363,3.776071913691638,3.6675031732220162,8.306623967242814,11.351754258529084,13.214835106683168,4.915066433596635,8.632393754425252,4.821727612776172,7.742241067738732,4.696517914355951,6.409629452939541,4.32090968496216,95.82007311180128,4.181245791510435,4.663995400636864,7.777916631201819,10.483145942343967,4.438879157876542,7.122609750551973,19.77538862387128,4.107097354350458,5.6727714733599015,14.71439520429827,5.337886860501769,7.389147120389438,10.224593164898593,8.443190091885626,3.390123625652791,6.347966820776307,4.5268917224924365,5.106303142923409,94.95012396059111,2.646467443341521,8.809905799131784,33.57599139866541,18.028535107326192,31.02004495762749,3.9804470747559577,5.721987675893118,3.280401042657388,8.069080515981469,6.692737316326102,64.68820311718584,7.690778604108587,3.4402355571958907,7.48232172562858,44.407825199834846,9.607471360906558,4.850780170287223,3.7916593350330317,3.2225952408476246,5.015223072616038,6.50418074687785,0.0,2.5403801294416013,3.6101187024157326,6.68744323021069,2.9717743024037446,4.750201775081067,4.260447328210375,6.937363929230671,11.032033631884914,7.301366176658746,4.572574407997749,10.286319013844334,4.293835052945653,18.457573551088004,6.653882416441817,4.923113335834572,14.608090211340183,6.181619285518437,36.06559754736888,9.987318135788385,3.8959960526196795,6.320361149961187,5.342019110925023,17.550028956294412,11.161294098600237,3.6025422477908364,7.318503114014348,19.36254882938364,13.691666169711496,5.760222079484876,7.962388390004776,7.079627079462355,8.366226657410763,85.39243016397917,4.907669130719796,4.0270212636526,20.56906209465653,3.001004446274578,6.096738649545173,4.91614790217929,4.594518830304395,13.058455658293994
ARHGAP20,87.0582551087397,56.20463710703612,3.6137320921181697,3.542475639726206,4.193592016888772,6.15077887962785,9.23580719091774,13.665167392297633,2.4530837398500296,11.092557555487161,5.16718494576719,5.77692943076508,4.425432040266585,6.506786316599317,4.150163465481427,83.61583022436497,4.237600716972892,5.194855395117912,6.364745448662433,8.313385102980817,3.2789279412037047,10.058426692438928,16.27727332750686,4.1503244016094385,7.2880506087321635,15.360819448556384,4.2847903430622125,8.066647082366643,11.257161026606923,7.446934544612844,4.838439987689,8.92393451702469,4.372914175327196,5.61354477920699,82.43453159170525,2.8412128544061233,6.12749979375954,27.80363136302435,13.015433464355766,25.148763187073484,5.6990024645711514,5.051750490796707,3.902589116774365,7.121997498061518,6.42581256984414,54.68744165903513,6.754849260222471,3.656388946574168,5.765841921086491,34.609521361440585,8.568368126930153,5.751111472528805,3.113674122691492,2.9121711440934206,4.361456758986591,4.599928612234322,2.5403801294416013,0.0,3.8103227633679637,6.464731590913374,4.4471616476509155,7.303324683482515,5.765854762404885,5.851427857411949,12.117210508421266,9.225934450349612,7.182108593745966,9.02950861479087,3.6137779021787537,15.417508451533024,5.204374197925091,5.497407089910098,10.92581968405787,4.8435227463424155,26.293159891655392,7.694892709963341,4.250640406923338,5.338496782417991,8.049368578284145,19.58732868388404,8.63251348726277,4.815504284348762,7.557182303163188,16.31918932688177,12.006956472997729,5.597258527071006,6.875370434557581,5.292615774462007,9.103876336964362,79.0546023396576,5.653143282995487,5.424921963861465,16.366360871232104,3.677195896979285,4.74498578706681,3.676262128797802,4.434416349729432,9.464014968284204
